Component#1,Component#2,X#1 (molar fraction),X#2 (molar fraction),"Tmelt, K",predicted_Tmelt_K,uncertainty_K,similarity_score,screening_status,passes_DES_rule,violation_T1,violation_T2,RoomTemp_flag,WarmTemp_flag,feature_extrapolation,high_uncertainty,physically_reasonable,ranking_score_room,ranking_score_warm
2-hydroxyethyl(trimethyl)azanium;chloride,2-aminoethanol,0.111111,0.888889,278.23,279.25595,20.07,0.8465,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,87.468,
2-hydroxyethyl(trimethyl)azanium;chloride,phenol,0.119,0.881,279.3,279.37286,19.86,0.8588,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,88.063,
2-hydroxyethyl(trimethyl)azanium;chloride,2-methylphenol,0.143,0.857,279.5,276.57748,19.43,0.8832,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,86.573,
"1H-Imidazolium, 3-[2-[(1R,5S)-6,6-dimethylbicyclo[3.1.1]hept-2-en-2-yl]ethyl]-1-methyl-, methanesulfonate (1:1) (ACI)",4-oxopentanoic acid,0.301,0.699,279.71,279.5093,23.5,0.6497,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,79.82,
bis(trifluoromethylsulfonyl)azanide;trimethylsulfanium,formamide,0.5968,0.4032,279.7942,279.517,24.78,0.576,REJECTED_DES_RULE,False,False,True,True,False,False,False,True,56.879,
Xylitol,ChCl,0.666666667,0.333333333,280.15,279.81433,21.16,0.7836,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,85.445,
2-hydroxyethyl(trimethyl)azanium;chloride,"propane-1,2,3-triol",0.5,0.5,281.18,281.15793,23.56,0.6459,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,81.122,
methyl(trioctyl)azanium;bromide,decanoic acid,0.33,0.67,282.1,280.34525,19.63,0.8721,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,89.453,
tetraoctylazanium;bromide,decanoic acid,0.3333,0.6667,282.1,282.11874,20.04,0.8483,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,90.066,
"1H-Imidazolium, 3-[2-[(1R,5S)-6,6-dimethylbicyclo[3.1.1]hept-2-en-2-yl]ethyl]-1-methyl-, methanesulfonate (1:1) (ACI)",4-oxopentanoic acid,0.048,0.952,282.609,282.3607,23.82,0.631,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,81.588,
2-hydroxyethyl(trimethyl)azanium;chloride,2-methylphenol,0.091,0.909,283.0,283.11835,20.29,0.834,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,90.376,
2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.666667,0.333333,283.15,283.46664,22.63,0.6993,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,85.296,
2-hydroxyethyl(trimethyl)azanium;chloride,propanedioic acid,0.5,0.5,283.15,286.03226,17.9,0.9713,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,98.439,
benzyl(tripropyl)azanium;chloride,2-hydroxypropanoic acid,0.66,0.34,283.721,283.6594,23.09,0.6731,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,84.418,
sorbitol,Choline chloride,0.5,0.5,284.15,283.502,21.29,0.7765,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,88.415,
2-hydroxyethyl(trimethyl)azanium;chloride,urea,0.333,0.667,284.22,286.1941,19.16,0.899,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,95.69,
tetrabutylazanium;chloride,tetradecanoic acid,0.506,0.494,285.1,284.82388,19.03,0.9065,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,94.781,
2-hydroxyethyl(trimethyl)azanium;chloride,propanedioic acid,0.48,0.52,285.15,285.1492,19.94,0.8538,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,92.96,
2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.6,0.4,286.15,286.0578,22.72,0.6944,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,87.386,
2-hydroxyethyl(trimethyl)azanium;acetate,"propane-1,2,3-triol",0.4,0.6,286.15,286.47382,22.37,0.7145,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,88.557,
2-hydroxyethyl(trimethyl)azanium;acetate,"propane-1,2,3-triol",0.444444,0.555556,287.15,287.7693,22.31,0.7177,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,87.588,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxyacetic acid,0.451,0.549,287.45,287.48343,19.43,0.8834,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,94.468,
butyl(trimethyl)azanium;chloride,octanoic acid,0.3333,0.6667,287.54,286.92648,20.96,0.7956,REJECTED_DES_RULE,False,True,False,True,False,False,False,True,71.448,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxypropanoic acid,0.099,0.901,287.75,286.9101,20.72,0.8094,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,92.014,
2-hydroxyethyl(trimethyl)azanium;chloride,"(3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.666667,0.333333,288.15,288.13736,21.87,0.7434,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,88.291,
Urea,"2-Chloro-N,N,N-trimethylethanaminium chloride",0.666666667,0.333333333,288.15,288.89966,28.48,0.3632,PASS_ROOMTEMP,True,False,False,True,False,False,True,True,72.411,
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxypropanoic acid,0.05,0.95,288.35,288.61502,22.12,0.729,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,87.294,
methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.363636,0.636364,288.8,287.9564,22.18,0.7251,REJECTED_DES_RULE,False,False,True,True,False,False,False,True,67.719,
Xylitol,ChCl,0.285714286,0.714285714,289.15,289.22522,26.17,0.4961,PASS_ROOMTEMP,True,False,False,True,False,False,True,True,77.439,
tetrabutylazanium;bromide,decanoic acid,0.3333,0.6667,289.65,288.54053,19.74,0.8658,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,92.832,
"1H-Imidazolium, 3-[2-[(1R,5S)-6,6-dimethylbicyclo[3.1.1]hept-2-en-2-yl]ethyl]-1-methyl-, methanesulfonate (1:1) (ACI)",urea,0.355,0.645,289.706,290.5579,20.81,0.804,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,88.58,
2-hydroxyethyl(trimethyl)azanium;chloride,"2,3-dimethylphenol",0.25,0.75,290.8,292.9959,21.48,0.7656,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,84.892,
2-hydroxyethyl(trimethyl)azanium;acetate,urea,0.333333,0.666667,291.15,290.92023,22.12,0.7289,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,85.256,
tetrabutylazanium;chloride,tetradecan-1-ol,0.399,0.601,291.6,291.2367,20.31,0.833,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,89.141,
2-hydroxyethyl(trimethyl)azanium;chloride,2-phenylacetic acid,0.37,0.63,291.6589,290.62494,19.4,0.8849,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,91.756,
phenylacetic acid,Choline chloride,0.63,0.37,291.659,291.9357,21.09,0.7879,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,86.72,
tetrabutylazanium;chloride,(2S)-2-amino-4-methylsulfanylbutanoic acid,0.916667,0.083333,292.26,293.8372,18.86,0.9159,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,90.162,
tetrapropylazanium;chloride,dodecanoic acid,0.4023,0.5977,292.4103,295.21265,19.45,0.8823,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,87.604,
bis(trifluoromethylsulfonyl)azanide;trimethylsulfanium,formamide,0.7968,0.2032,292.4258,292.4692,25.31,0.5452,REJECTED_DES_RULE,False,False,True,True,False,False,True,True,56.541,
2-hydroxyethyl(trimethyl)azanium;chloride,5-phenylpentanoic acid,0.4,0.6,293.15,293.54993,20.1,0.8449,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,87.575,
ethanamine;hydrochloride,acetamide,0.4,0.6,293.15,295.1681,20.52,0.821,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,85.192,
2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.5,0.5,293.15,294.60318,21.25,0.7787,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,83.998,
2-hydroxyethyl(trimethyl)azanium;acetate,"propane-1,2,3-triol",0.5,0.5,293.15,291.64062,22.69,0.6958,REJECTED_DES_RULE,False,False,True,True,False,False,False,True,63.296,
tetrabutylazanium;chloride,"(2S,3R)-2-amino-3-hydroxybutanoic acid",0.9,0.1,293.36,294.6901,18.81,0.9188,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,89.525,
2-hydroxyethyl(trimethyl)azanium;chloride,3-phenylpropanoic acid,0.33,0.67,293.9791,293.86557,19.4,0.885,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,88.901,
2-hydroxyethyl(trimethyl)azanium;chloride,"2,2,2-trifluoroacetamide",0.4,0.6,294.0,292.77246,19.39,0.8854,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,89.881,
ethanamine;hydrochloride,"2,2,2-trifluoroacetamide",0.4,0.6,294.0,292.8285,20.56,0.8185,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,87.156,
2-hydroxyethyl(trimethyl)azanium;chloride,urea,0.294,0.706,294.183,296.71152,18.07,0.9615,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,89.45,
2-hydroxyethyl(trimethyl)azanium;chloride,phenol,0.4,0.6,294.2,294.605,20.34,0.8311,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,86.093,
tetrabutylazanium;bromide,1H-imidazole,0.3,0.7,294.4966,294.08536,20.47,0.8235,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,86.247,
imidazole,tetrabutylammonium bromide,0.7,0.3,294.497,294.3609,25.04,0.5607,PASS_ROOMTEMP,True,False,False,True,False,False,True,True,75.492,
tetrabutylazanium;chloride,tetradecan-1-ol,0.494,0.506,294.7,295.72202,20.3,0.8335,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,85.203,
2-hydroxyethyl(trimethyl)azanium;chloride,3-phenylpropanoic acid,0.331,0.669,295.15,295.56628,18.61,0.9305,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,89.22,
tetrabutylazanium;chloride,"(2S,3R)-2-amino-3-hydroxybutanoic acid",0.888889,0.111111,295.3,295.32385,18.96,0.9102,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,88.622,
2-hydroxyethyl(trimethyl)azanium;chloride,2-methylphenol,0.357,0.643,295.3,296.3323,19.69,0.8682,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,86.052,
tetrapropylazanium;chloride,decanoic acid,0.202,0.798,295.57,295.70462,19.73,0.866,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,86.518,
tetrapropylazanium;chloride,dodecanoic acid,0.298,0.702,295.7,295.99646,18.65,0.9281,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,88.745,
tetrapropylazanium;chloride,dodecanoic acid,0.2988,0.7012,295.9204,296.46265,18.66,0.9278,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,88.321,
tetraethylazanium;bromide,"1,3-dimethylurea",0.333333,0.666667,296.15,296.10403,23.74,0.6359,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,76.962,
2-hydroxyethyl(trimethyl)azanium;acetate,"ethane-1,2-diol",0.33,0.67,296.15,295.38007,20.56,0.8181,REJECTED_DES_RULE,False,False,True,True,False,False,False,True,64.889,
tetrabutylazanium;chloride,tetradecan-1-ol,0.296,0.704,296.2,296.2921,20.3,0.8331,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,84.684,
tetrapropylazanium;chloride,dodecanoic acid,0.364,0.636,296.26,296.24573,20.13,0.8433,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,85.133,
tetrabutylazanium;chloride,tetradecan-1-ol,0.208,0.792,296.7,296.6576,20.39,0.8284,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,84.173,
2-hydroxyethyl(trimethyl)azanium;chloride,3-phenylpropanoic acid,0.302,0.698,296.817,299.53967,18.02,0.9642,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,80.074
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxypropanoic acid,0.502,0.498,296.95,296.65793,20.67,0.812,REJECTED_DES_RULE,False,False,True,True,False,False,False,True,63.517,
azanium;thiocyanate,acetamide,0.4,0.6,297.0,296.7005,25.66,0.5253,PASS_ROOMTEMP,True,False,False,True,False,False,True,True,72.012,
2-hydroxyethyl(trimethyl)azanium;chloride,"ethane-1,2-diol",0.48,0.52,297.137,297.216,23.07,0.674,REJECTED_DES_RULE,False,False,True,True,False,False,False,True,57.505,
2-hydroxyethyl(trimethyl)azanium;chloride,"(3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.6,0.4,297.15,296.9773,22.9,0.684,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,78.115,
azanium;thiocyanate,urea,0.4,0.6,297.15,297.17935,24.66,0.5825,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,73.877,
tetrabutylazanium;chloride,tetradecanoic acid,0.389,0.611,297.2,298.15332,18.91,0.9135,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,76.822
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxyacetic acid,0.4,0.6,297.38,295.49908,18.71,0.9244,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,89.036,
tetrabutylazanium;chloride,(2S)-2-amino-4-methylsulfanylbutanoic acid,0.909091,0.090909,297.41,297.4979,18.72,0.9239,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,87.252,
2-hydroxyethyl(trimethyl)azanium;chloride,phenol,0.1,0.9,297.5,297.50015,20.24,0.837,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,83.774,
2-hydroxyethyl(trimethyl)azanium;chloride,propanedioic acid,0.451,0.549,297.982,298.0839,19.55,0.8765,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,75.281
tetrabutylazanium;chloride,(2S)-2-amino-3-hydroxypropanoic acid,0.888889,0.111111,298.06,299.35397,18.38,0.9434,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,79.078
2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.5,0.5,298.15,299.32355,22.53,0.7051,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,69.519
2-hydroxyethyl(trimethyl)azanium;chloride,2-phenylacetic acid,0.5,0.5,298.15,301.67004,18.31,0.9478,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,81.297
tetrabutylazanium;chloride,(2S)-2-amino-5-(diaminomethylideneamino)pentanoic acid,0.857143,0.142857,298.22,298.5893,19.9,0.8562,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,74.915
tetrabutylazanium;chloride,(2S)-2-aminobutanedioic acid,0.9,0.1,298.23,299.44043,18.9,0.9139,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,77.974
tetrabutylazanium;chloride,hexadecanoic acid,0.49,0.51,298.4,300.15088,18.83,0.918,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,78.765
tetrabutylazanium;chloride,tetradecanoic acid,0.587,0.413,298.5,299.29443,18.96,0.9104,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,77.705
2-hydroxyethyl(trimethyl)azanium;chloride,propanedioic acid,0.55,0.45,298.653,296.5444,19.06,0.9048,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,87.329,
ethanamine;hydrochloride,"2,2,2-trifluoroacetamide",0.5,0.5,298.7,298.12515,20.23,0.8371,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,73.741
Lauric Acid,[N3333]Cl,0.599,0.401,298.86,298.76935,29.8,0.2874,PASS_WARMTEMP,True,False,False,False,True,False,True,True,,52.322
tetrabutylazanium;chloride,(2S)-2-amino-4-methylsulfanylbutanoic acid,0.9,0.1,299.12,297.35693,18.9,0.9139,PASS_ROOMTEMP,True,False,False,True,False,False,False,True,86.976,
benzyl(trimethyl)azanium;chloride,urea,0.3333,0.6667,299.15,299.21768,23.06,0.6747,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,68.209
tetrabutylazanium;chloride,(2S)-2-amino-5-(diaminomethylideneamino)pentanoic acid,0.888889,0.111111,299.31,298.7314,19.2,0.8964,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,76.648
tetrabutylazanium;chloride,(2S)-2-amino-3-hydroxypropanoic acid,0.9,0.1,299.53,298.77136,18.15,0.9568,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,79.1
tetrabutylazanium;chloride,(2S)-2-amino-5-(diaminomethylideneamino)pentanoic acid,0.875,0.125,299.55,299.12637,19.16,0.8988,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,77.093
2-hydroxyethyl(trimethyl)azanium;chloride,"(2S,4R)-pentane-1,2,3,4,5-pentol",0.503,0.497,299.611,300.08255,18.04,0.9633,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,80.517
ethanamine;hydrochloride,"2,2,2-trifluoroacetamide",0.67,0.33,300.0,300.90997,20.85,0.8018,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,74.787
"1H-Imidazolium, 3-[2-[(1R,5S)-6,6-dimethylbicyclo[3.1.1]hept-2-en-2-yl]ethyl]-1-methyl-, methanesulfonate (1:1) (ACI)",4-oxopentanoic acid,0.397,0.603,300.0,300.1884,23.46,0.6515,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,68.138
tetrabutylazanium;chloride,urea,0.8,0.2,300.29,300.10663,24.99,0.564,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,64.566
tetrapropylazanium;chloride,decanoic acid,0.296,0.704,300.3,299.7773,20.09,0.8454,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,75.531
ethanamine;hydrochloride,urea,0.396,0.604,300.454,300.65097,20.98,0.7941,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,74.25
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxyacetic acid,0.351,0.649,300.78,301.71652,19.92,0.8552,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,77.634
methyl(trioctyl)azanium;chloride,4-phenylphenol,0.5,0.5,301.15,300.92505,26.78,0.4612,REJECTED_DES_RULE,False,True,False,False,True,False,True,True,,41.176
2-hydroxyethyl(trimethyl)azanium;chloride,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.4,0.6,301.15,300.7467,21.88,0.7427,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,72.279
2-hydroxyethyl(trimethyl)azanium;chloride,"(2S,4R)-pentane-1,2,3,4,5-pentol",0.462,0.538,301.167,299.57025,19.1,0.9025,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,77.633
2-hydroxyethyl(trimethyl)azanium;chloride,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol",0.503,0.497,301.562,301.7477,18.09,0.9604,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,81.87
tetrabutylazanium;chloride,hexadecan-1-ol,0.403,0.597,301.6,301.39432,19.07,0.904,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,79.302
tetraethylazanium;chloride,decanoic acid,0.303,0.697,301.66,301.72028,19.43,0.8833,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,78.762
tetrabutylazanium;bromide,1H-imidazole,0.2,0.8,301.8287,303.83456,22.28,0.7194,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,74.071
imidazole,tetrabutylammonium bromide,0.8,0.2,301.829,302.6108,24.5,0.592,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,67.895
2-hydroxyethyl(trimethyl)azanium;chloride,2-hydroxyacetic acid,0.499,0.501,301.95,301.2902,18.33,0.9466,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,80.914
tetrabutylazanium;chloride,(2S)-2-aminopentanedioic acid,0.909091,0.090909,302.01,303.33533,18.32,0.9472,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,82.743
2-hydroxyethyl(trimethyl)azanium;chloride,methylurea,0.333333,0.666667,302.15,302.8397,20.16,0.8411,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,78.061
tetrabutylazanium;chloride,(2S)-2-aminopentanedioic acid,0.9,0.1,302.41,301.53214,18.15,0.9568,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,81.536
ethanamine;hydrochloride,"2,2,2-trifluoroacetamide",0.33,0.67,302.5,302.9289,20.71,0.81,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,76.896
2-hydroxyethyl(trimethyl)azanium;chloride,urea,0.404,0.596,303.039,304.20868,19.0,0.9078,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,81.937
tetrabutylazanium;chloride,"(2S,3R)-2-amino-3-hydroxybutanoic acid",0.909091,0.090909,303.11,302.1099,19.03,0.9063,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,80.025
2-hydroxyethyl(trimethyl)azanium;chloride,tetradecan-1-ol,0.419,0.581,303.15,303.78308,19.0,0.9078,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,81.562
ethanamine;hydrochloride,urea,0.492,0.508,303.237,303.41193,20.92,0.7979,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,76.838
tetrabutylazanium;chloride,(2S)-2-amino-3-hydroxypropanoic acid,0.909091,0.090909,303.56,303.17136,18.32,0.9472,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,82.598
imidazole,tetrabutylammonium bromide,0.6,0.4,303.699,304.30328,25.91,0.5108,PASS_WARMTEMP,True,False,False,False,True,False,True,True,,66.141
tetrabutylazanium;chloride,(2S)-2-aminopentanedioic acid,0.888889,0.111111,303.7,303.06204,18.38,0.9434,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,82.35
tetrabutylazanium;chloride,hexadecanoic acid,0.597,0.403,303.8,304.3789,18.71,0.9245,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,82.756
tetraethylazanium;chloride,dodecanoic acid,0.298,0.702,303.82,304.2565,18.31,0.9478,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,83.58
tetramethylazanium;chloride,decanoic acid,0.198,0.802,303.83,304.8116,19.14,0.9003,REJECTED_DES_RULE,False,False,True,False,True,False,False,True,,62.169
tetrapropylazanium;chloride,hexadecanoic acid,0.499,0.501,304.02,304.16638,18.21,0.9535,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,83.728
2-hydroxyethyl(trimethyl)azanium;chloride,decanoic acid,0.3,0.7,304.06,303.29147,20.2,0.8393,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,78.388
tetrapropylazanium;chloride,hexadecanoic acid,0.495,0.505,304.08,304.15576,18.31,0.9476,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,83.483
2-hydroxyethyl(trimethyl)azanium;chloride,decanoic acid,0.296,0.704,304.1,305.46854,19.25,0.8936,REJECTED_DES_RULE,False,False,True,False,True,False,False,True,,62.481
benzyl(trimethyl)azanium;chloride,"2-hydroxypropane-1,2,3-tricarboxylic acid",0.5,0.5,304.15,304.35245,23.7,0.6382,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,71.28
2-hydroxyethyl(trimethyl)azanium;chloride,"(3R,4S,5S,6R)-6-(hydroxymethyl)oxane-2,3,4,5-tetrol",0.5,0.5,304.15,305.73508,18.62,0.9298,PASS_WARMTEMP,True,False,False,False,True,False,False,True,,84.164
